Loaded Document Element

SPR Simulation Mode
Parsing data file....
Starting Simulation...
Using 2500 data points
Entry Media Index: 1.85
Exit Media Index: 1.33
Processing layer 1
Layer Name: gold
0	0.86747
0.000628319	0.86747
0.00125664	0.86747
0.00188496	0.86747
0.00251327	0.86747
0.00314159	0.86747
0.00376991	0.867469
0.00439823	0.867469
0.00502655	0.867469
0.00565487	0.867468
0.00628319	0.867468
0.0069115	0.867467
0.00753982	0.867467
0.00816814	0.867466
0.00879646	0.867465
0.00942478	0.867465
0.0100531	0.867464
0.0106814	0.867463
0.0113097	0.867462
0.0119381	0.867461
0.0125664	0.86746
0.0131947	0.867459
0.013823	0.867458
0.0144513	0.867457
0.0150796	0.867456
0.015708	0.867455
0.0163363	0.867454
0.0169646	0.867452
0.0175929	0.867451
0.0182212	0.867449
0.0188496	0.867448
0.0194779	0.867447
0.0201062	0.867445
0.0207345	0.867443
0.0213628	0.867442
0.0219911	0.86744
0.0226195	0.867438
0.0232478	0.867437
0.0238761	0.867435
0.0245044	0.867433
0.0251327	0.867431
0.0257611	0.867429
0.0263894	0.867427
0.0270177	0.867425
0.027646	0.867423
0.0282743	0.86742
0.0289027	0.867418
0.029531	0.867416
0.0301593	0.867414
0.0307876	0.867411
0.0314159	0.867409
0.0320442	0.867406
0.0326726	0.867404
0.0333009	0.867401
0.0339292	0.867399
0.0345575	0.867396
0.0351858	0.867393
0.0358142	0.86739
0.0364425	0.867388
0.0370708	0.867385
0.0376991	0.867382
0.0383274	0.867379
0.0389557	0.867376
0.0395841	0.867373
0.0402124	0.86737
0.0408407	0.867366
0.041469	0.867363
0.0420973	0.86736
0.0427257	0.867357
0.043354	0.867353
0.0439823	0.86735
0.0446106	0.867346
0.0452389	0.867343
0.0458673	0.867339
0.0464956	0.867336
0.0471239	0.867332
0.0477522	0.867328
0.0483805	0.867324
0.0490088	0.867321
0.0496372	0.867317
0.0502655	0.867313
0.0508938	0.867309
0.0515221	0.867305
0.0521504	0.867301
0.0527788	0.867297
0.0534071	0.867293
0.0540354	0.867288
0.0546637	0.867284
0.055292	0.86728
0.0559203	0.867275
0.0565487	0.867271
0.057177	0.867267
0.0578053	0.867262
0.0584336	0.867258
0.0590619	0.867253
0.0596903	0.867248
0.0603186	0.867244
0.0609469	0.867239
0.0615752	0.867234
0.0622035	0.867229
0.0628319	0.867224
0.0634602	0.867219
0.0640885	0.867214
0.0647168	0.867209
0.0653451	0.867204
0.0659734	0.867199
0.0666018	0.867194
0.0672301	0.867189
0.0678584	0.867183
0.0684867	0.867178
0.069115	0.867173
0.0697434	0.867167
0.0703717	0.867162
0.071	0.867156
0.0716283	0.867151
0.0722566	0.867145
0.0728849	0.867139
0.0735133	0.867134
0.0741416	0.867128
0.0747699	0.867122
0.0753982	0.867116
0.0760265	0.86711
0.0766549	0.867104
0.0772832	0.867098
0.0779115	0.867092
0.0785398	0.867086
0.0791681	0.86708
0.0797965	0.867074
0.0804248	0.867067
0.0810531	0.867061
0.0816814	0.867055
0.0823097	0.867048
0.082938	0.867042
0.0835664	0.867035
0.0841947	0.867029
0.084823	0.867022
0.0854513	0.867015
0.0860796	0.867009
0.086708	0.867002
0.0873363	0.866995
0.0879646	0.866988
0.0885929	0.866981
0.0892212	0.866974
0.0898495	0.866967
0.0904779	0.86696
0.0911062	0.866953
0.0917345	0.866946
0.0923628	0.866939
0.0929911	0.866931
0.0936195	0.866924
0.0942478	0.866917
0.0948761	0.866909
0.0955044	0.866902
0.0961327	0.866894
0.0967611	0.866887
0.0973894	0.866879
0.0980177	0.866871
0.098646	0.866864
0.0992743	0.866856
0.0999026	0.866848
0.100531	0.86684
0.101159	0.866832
0.101788	0.866824
0.102416	0.866816
0.103044	0.866808
0.103673	0.8668
0.104301	0.866792
0.104929	0.866784
0.105558	0.866776
0.106186	0.866767
0.106814	0.866759
0.107442	0.86675
0.108071	0.866742
0.108699	0.866733
0.109327	0.866725
0.109956	0.866716
0.110584	0.866708
0.111212	0.866699
0.111841	0.86669
0.112469	0.866681
0.113097	0.866672
0.113726	0.866664
0.114354	0.866655
0.114982	0.866646
0.115611	0.866637
0.116239	0.866627
0.116867	0.866618
0.117496	0.866609
0.118124	0.8666
0.118752	0.866591
0.119381	0.866581
0.120009	0.866572
0.120637	0.866562
0.121265	0.866553
0.121894	0.866543
0.122522	0.866534
0.12315	0.866524
0.123779	0.866514
0.124407	0.866504
0.125035	0.866495
0.125664	0.866485
0.126292	0.866475
0.12692	0.866465
0.127549	0.866455
