Loaded Document Element

SPR Simulation Mode
Parsing data file....
Starting Simulation...
Using 10000 data points
Entry Media Index: 1.85
Exit Media Index: 1.33
Processing layer 1
Layer Name: gold
0	0.86747
0.00015708	0.86747
0.000314159	0.86747
0.000471239	0.86747
0.000628319	0.86747
0.000785398	0.86747
0.000942478	0.86747
0.00109956	0.86747
0.00125664	0.86747
0.00141372	0.86747
0.0015708	0.86747
0.00172788	0.86747
0.00188496	0.86747
0.00204204	0.86747
0.00219911	0.86747
0.00235619	0.86747
0.00251327	0.86747
0.00267035	0.86747
0.00282743	0.86747
0.00298451	0.86747
0.00314159	0.86747
0.00329867	0.867469
0.00345575	0.867469
0.00361283	0.867469
0.00376991	0.867469
0.00392699	0.867469
0.00408407	0.867469
0.00424115	0.867469
0.00439823	0.867469
0.00455531	0.867469
0.00471239	0.867469
0.00486947	0.867469
0.00502655	0.867469
0.00518363	0.867468
0.00534071	0.867468
0.00549779	0.867468
0.00565487	0.867468
0.00581195	0.867468
0.00596903	0.867468
0.00612611	0.867468
0.00628319	0.867468
0.00644026	0.867468
0.00659734	0.867467
0.00675442	0.867467
0.0069115	0.867467
0.00706858	0.867467
0.00722566	0.867467
0.00738274	0.867467
0.00753982	0.867467
0.0076969	0.867466
0.00785398	0.867466
0.00801106	0.867466
0.00816814	0.867466
0.00832522	0.867466
0.0084823	0.867466
0.00863938	0.867466
0.00879646	0.867465
0.00895354	0.867465
0.00911062	0.867465
0.0092677	0.867465
0.00942478	0.867465
0.00958186	0.867464
0.00973894	0.867464
0.00989602	0.867464
0.0100531	0.867464
0.0102102	0.867464
0.0103673	0.867463
0.0105243	0.867463
0.0106814	0.867463
0.0108385	0.867463
0.0109956	0.867463
0.0111527	0.867462
0.0113097	0.867462
0.0114668	0.867462
0.0116239	0.867462
0.011781	0.867462
0.0119381	0.867461
0.0120951	0.867461
0.0122522	0.867461
0.0124093	0.867461
0.0125664	0.86746
0.0127235	0.86746
0.0128805	0.86746
0.0130376	0.86746
0.0131947	0.867459
0.0133518	0.867459
0.0135088	0.867459
0.0136659	0.867459
0.013823	0.867458
0.0139801	0.867458
0.0141372	0.867458
0.0142942	0.867457
0.0144513	0.867457
0.0146084	0.867457
0.0147655	0.867457
0.0149226	0.867456
0.0150796	0.867456
0.0152367	0.867456
0.0153938	0.867455
0.0155509	0.867455
0.015708	0.867455
0.015865	0.867454
0.0160221	0.867454
0.0161792	0.867454
0.0163363	0.867454
0.0164934	0.867453
0.0166504	0.867453
0.0168075	0.867453
0.0169646	0.867452
0.0171217	0.867452
0.0172788	0.867452
0.0174358	0.867451
0.0175929	0.867451
0.01775	0.867451
0.0179071	0.86745
0.0180642	0.86745
0.0182212	0.867449
0.0183783	0.867449
0.0185354	0.867449
0.0186925	0.867448
0.0188496	0.867448
0.0190066	0.867448
0.0191637	0.867447
0.0193208	0.867447
0.0194779	0.867447
0.019635	0.867446
0.019792	0.867446
0.0199491	0.867445
0.0201062	0.867445
0.0202633	0.867445
0.0204204	0.867444
0.0205774	0.867444
0.0207345	0.867443
0.0208916	0.867443
0.0210487	0.867443
0.0212058	0.867442
0.0213628	0.867442
0.0215199	0.867441
0.021677	0.867441
0.0218341	0.86744
0.0219911	0.86744
0.0221482	0.86744
0.0223053	0.867439
0.0224624	0.867439
0.0226195	0.867438
0.0227765	0.867438
0.0229336	0.867437
0.0230907	0.867437
0.0232478	0.867437
0.0234049	0.867436
0.0235619	0.867436
0.023719	0.867435
0.0238761	0.867435
0.0240332	0.867434
0.0241903	0.867434
0.0243473	0.867433
0.0245044	0.867433
0.0246615	0.867432
0.0248186	0.867432
0.0249757	0.867431
0.0251327	0.867431
0.0252898	0.86743
0.0254469	0.86743
0.025604	0.867429
0.0257611	0.867429
0.0259181	0.867428
0.0260752	0.867428
0.0262323	0.867427
0.0263894	0.867427
0.0265465	0.867426
0.0267035	0.867426
0.0268606	0.867425
0.0270177	0.867425
0.0271748	0.867424
0.0273319	0.867424
0.0274889	0.867423
0.027646	0.867423
0.0278031	0.867422
0.0279602	0.867422
0.0281173	0.867421
0.0282743	0.86742
0.0284314	0.86742
0.0285885	0.867419
0.0287456	0.867419
0.0289027	0.867418
0.0290597	0.867418
0.0292168	0.867417
0.0293739	0.867416
0.029531	0.867416
0.0296881	0.867415
0.0298451	0.867415
0.0300022	0.867414
0.0301593	0.867414
0.0303164	0.867413
0.0304734	0.867412
0.0306305	0.867412
0.0307876	0.867411
0.0309447	0.867411
0.0311018	0.86741
0.0312588	0.867409
0.0314159	0.867409
0.031573	0.867408
0.0317301	0.867408
0.0318872	0.867407
0.0320442	0.867406
0.0322013	0.867406
0.0323584	0.867405
0.0325155	0.867404
0.0326726	0.867404
0.0328296	0.867403
0.0329867	0.867402
0.0331438	0.867402
0.0333009	0.867401
0.033458	0.8674
0.033615	0.8674
0.0337721	0.867399
0.0339292	0.867399
0.0340863	0.867398
0.0342434	0.867397
0.0344004	0.867397
0.0345575	0.867396
0.0347146	0.867395
0.0348717	0.867394
0.0350288	0.867394
0.0351858	0.867393
0.0353429	0.867392
0.0355	0.867392
0.0356571	0.867391
0.0358142	0.86739
0.0359712	0.86739
0.0361283	0.867389
0.0362854	0.867388
0.0364425	0.867388
0.0365996	0.867387
0.0367566	0.867386
0.0369137	0.867385
0.0370708	0.867385
0.0372279	0.867384
0.037385	0.867383
0.037542	0.867382
0.0376991	0.867382
0.0378562	0.867381
0.0380133	0.86738
0.0381704	0.867379
0.0383274	0.867379
0.0384845	0.867378
0.0386416	0.867377
0.0387987	0.867376
0.0389557	0.867376
0.0391128	0.867375
0.0392699	0.867374
0.039427	0.867373
0.0395841	0.867373
0.0397411	0.867372
0.0398982	0.867371
0.0400553	0.86737
0.0402124	0.86737
0.0403695	0.867369
0.0405265	0.867368
0.0406836	0.867367
0.0408407	0.867366
0.0409978	0.867366
0.0411549	0.867365
0.0413119	0.867364
0.041469	0.867363
0.0416261	0.867362
0.0417832	0.867362
0.0419403	0.867361
0.0420973	0.86736
0.0422544	0.867359
0.0424115	0.867358
0.0425686	0.867357
0.0427257	0.867357
0.0428827	0.867356
0.0430398	0.867355
0.0431969	0.867354
0.043354	0.867353
0.0435111	0.867352
0.0436681	0.867351
0.0438252	0.867351
0.0439823	0.86735
0.0441394	0.867349
0.0442965	0.867348
0.0444535	0.867347
0.0446106	0.867346
0.0447677	0.867345
0.0449248	0.867345
0.0450819	0.867344
0.0452389	0.867343
0.045396	0.867342
0.0455531	0.867341
0.0457102	0.86734
0.0458673	0.867339
0.0460243	0.867338
0.0461814	0.867337
0.0463385	0.867337
0.0464956	0.867336
0.0466527	0.867335
0.0468097	0.867334
0.0469668	0.867333
0.0471239	0.867332
0.047281	0.867331
0.047438	0.86733
0.0475951	0.867329
0.0477522	0.867328
0.0479093	0.867327
0.0480664	0.867326
0.0482234	0.867325
0.0483805	0.867324
0.0485376	0.867324
0.0486947	0.867323
0.0488518	0.867322
0.0490088	0.867321
0.0491659	0.86732
0.049323	0.867319
0.0494801	0.867318
0.0496372	0.867317
0.0497942	0.867316
0.0499513	0.867315
0.0501084	0.867314
0.0502655	0.867313
0.0504226	0.867312
0.0505796	0.867311
0.0507367	0.86731
0.0508938	0.867309
0.0510509	0.867308
0.051208	0.867307
0.051365	0.867306
0.0515221	0.867305
0.0516792	0.867304
0.0518363	0.867303
0.0519934	0.867302
0.0521504	0.867301
0.0523075	0.8673
0.0524646	0.867299
0.0526217	0.867298
0.0527788	0.867297
0.0529358	0.867296
0.0530929	0.867295
0.05325	0.867294
0.0534071	0.867293
0.0535642	0.867292
0.0537212	0.867291
0.0538783	0.867289
0.0540354	0.867288
0.0541925	0.867287
0.0543496	0.867286
0.0545066	0.867285
0.0546637	0.867284
0.0548208	0.867283
0.0549779	0.867282
0.055135	0.867281
0.055292	0.86728
0.0554491	0.867279
0.0556062	0.867278
0.0557633	0.867277
0.0559203	0.867275
0.0560774	0.867274
0.0562345	0.867273
0.0563916	0.867272
0.0565487	0.867271
0.0567057	0.86727
0.0568628	0.867269
0.0570199	0.867268
0.057177	0.867267
0.0573341	0.867266
0.0574911	0.867264
0.0576482	0.867263
0.0578053	0.867262
0.0579624	0.867261
0.0581195	0.86726
0.0582765	0.867259
0.0584336	0.867258
0.0585907	0.867256
0.0587478	0.867255
0.0589049	0.867254
0.0590619	0.867253
0.059219	0.867252
0.0593761	0.867251
0.0595332	0.86725
0.0596903	0.867248
0.0598473	0.867247
0.0600044	0.867246
0.0601615	0.867245
0.0603186	0.867244
0.0604757	0.867242
0.0606327	0.867241
0.0607898	0.86724
0.0609469	0.867239
0.061104	0.867238
0.0612611	0.867237
0.0614181	0.867235
0.0615752	0.867234
0.0617323	0.867233
0.0618894	0.867232
0.0620465	0.86723
0.0622035	0.867229
0.0623606	0.867228
0.0625177	0.867227
0.0626748	0.867226
0.0628319	0.867224
0.0629889	0.867223
0.063146	0.867222
0.0633031	0.867221
0.0634602	0.867219
0.0636173	0.867218
0.0637743	0.867217
0.0639314	0.867216
0.0640885	0.867214
0.0642456	0.867213
0.0644026	0.867212
0.0645597	0.867211
0.0647168	0.867209
0.0648739	0.867208
0.065031	0.867207
0.065188	0.867206
0.0653451	0.867204
0.0655022	0.867203
0.0656593	0.867202
0.0658164	0.8672
0.0659734	0.867199
0.0661305	0.867198
0.0662876	0.867197
0.0664447	0.867195
0.0666018	0.867194
0.0667588	0.867193
0.0669159	0.867191
